"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"ABM_Unit4_model7.nlogox"
"social-influence-experiment"
"07/08/2026 16:45:24:111 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","broadcast","density","social","frac-influential","m","network","influential-weight","[step]","count turtles with [adopted?]","count regulars with [adopted?]","count influentials with  [adopted?]"
"79","0.01","0.3","0.8","0.25","100","random","0.7","9","66","50","16"
"79","0.01","0.3","0.8","0.25","100","random","0.7","10","87","65","22"
"82","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"79","0.01","0.3","0.8","0.25","100","random","0.7","11","99","75","24"
"79","0.01","0.3","0.8","0.25","100","random","0.7","12","100","75","25"
"82","0.01","0.3","0.9","0.25","100","random","0.7","1","4","4","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","2","8","8","0"
"74","0.01","0.3","0.8","0.25","100","random","0.7","4","62","47","15"
"82","0.01","0.3","0.9","0.25","100","random","0.7","3","9","9","0"
"81","0.01","0.3","0.9","0.25","100","random","0.7","1","0","0","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","4","13","13","0"
"83","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"83","0.01","0.3","0.9","0.25","100","random","0.7","1","1","1","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","5","17","17","0"
"84","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"83","0.01","0.3","0.9","0.25","100","random","0.7","2","2","2","0"
"81","0.01","0.3","0.9","0.25","100","random","0.7","2","8","4","4"
"82","0.01","0.3","0.9","0.25","100","random","0.7","6","18","17","1"
"84","0.01","0.3","0.9","0.25","100","random","0.7","1","3","2","1"
"83","0.01","0.3","0.9","0.25","100","random","0.7","3","3","3","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","7","28","27","1"
"84","0.01","0.3","0.9","0.25","100","random","0.7","2","5","4","1"
"81","0.01","0.3","0.9","0.25","100","random","0.7","3","26","17","9"
"84","0.01","0.3","0.9","0.25","100","random","0.7","3","10","7","3"
"82","0.01","0.3","0.9","0.25","100","random","0.7","8","40","36","4"
"83","0.01","0.3","0.9","0.25","100","random","0.7","4","4","4","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","9","55","47","8"
"84","0.01","0.3","0.9","0.25","100","random","0.7","4","19","14","5"
"83","0.01","0.3","0.9","0.25","100","random","0.7","5","6","6","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"82","0.01","0.3","0.9","0.25","100","random","0.7","10","73","57","16"
"82","0.01","0.3","0.9","0.25","100","random","0.7","11","89","68","21"
"83","0.01","0.3","0.9","0.25","100","random","0.7","6","9","9","0"
"84","0.01","0.3","0.9","0.25","100","random","0.7","5","37","28","9"
"82","0.01","0.3","0.9","0.25","100","random","0.7","12","99","74","25"
"82","0.01","0.3","0.9","0.25","100","random","0.7","13","100","75","25"
"84","0.01","0.3","0.9","0.25","100","random","0.7","6","68","52","16"
"83","0.01","0.3","0.9","0.25","100","random","0.7","7","18","17","1"
"81","0.01","0.3","0.9","0.25","100","random","0.7","4","47","34","13"
"85","0.01","0.3","0.9","0.25","100","random","0.7","1","0","0","0"
"74","0.01","0.3","0.8","0.25","100","random","0.7","5","79","61","18"
"84","0.01","0.3","0.9","0.25","100","random","0.7","7","90","66","24"
"84","0.01","0.3","0.9","0.25","100","random","0.7","8","99","74","25"
"84","0.01","0.3","0.9","0.25","100","random","0.7","9","100","75","25"
"83","0.01","0.3","0.9","0.25","100","random","0.7","8","28","25","3"
"83","0.01","0.3","0.9","0.25","100","random","0.7","9","44","36","8"
"85","0.01","0.3","0.9","0.25","100","random","0.7","2","2","2","0"
"74","0.01","0.3","0.8","0.25","100","random","0.7","6","93","71","22"
"74","0.01","0.3","0.8","0.25","100","random","0.7","7","100","75","25"
"83","0.01","0.3","0.9","0.25","100","random","0.7","10","64","50","14"
"81","0.01","0.3","0.9","0.25","100","random","0.7","5","72","56","16"
"83","0.01","0.3","0.9","0.25","100","random","0.7","11","81","59","22"
"83","0.01","0.3","0.9","0.25","100","random","0.7","12","96","71","25"
"83","0.01","0.3","0.9","0.25","100","random","0.7","13","100","75","25"
"85","0.01","0.3","0.9","0.25","100","random","0.7","3","2","2","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","4","2","2","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","5","6","5","1"
"85","0.01","0.3","0.9","0.25","100","random","0.7","6","22","16","6"
"86","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","1","1","1","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","7","46","37","9"
"86","0.01","0.3","0.9","0.25","100","random","0.7","2","3","3","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","8","76","57","19"
"86","0.01","0.3","0.9","0.25","100","random","0.7","3","8","8","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","9","95","72","23"
"86","0.01","0.3","0.9","0.25","100","random","0.7","4","11","11","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"85","0.01","0.3","0.9","0.25","100","random","0.7","10","100","75","25"
"87","0.01","0.3","0.9","0.25","100","random","0.7","1","0","0","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","1","0","0","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","5","17","17","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","1","0","0","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","2","1","1","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","2","0","0","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","6","18","18","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","2","0","0","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","3","0","0","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","3","1","1","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","7","22","22","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","4","2","2","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","4","1","1","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","8","25","25","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","3","0","0","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","9","32","32","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","5","2","2","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","5","4","3","1"
"86","0.01","0.3","0.9","0.25","100","random","0.7","10","38","38","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","6","3","3","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","6","9","8","1"
"86","0.01","0.3","0.9","0.25","100","random","0.7","11","41","41","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","7","4","4","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","4","2","1","1"
"87","0.01","0.3","0.9","0.25","100","random","0.7","7","16","13","3"
"86","0.01","0.3","0.9","0.25","100","random","0.7","12","45","45","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","13","47","47","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","8","19","16","3"
"89","0.01","0.3","0.9","0.25","100","random","0.7","8","6","6","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","14","53","53","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","9","9","9","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","5","3","2","1"
"87","0.01","0.3","0.9","0.25","100","random","0.7","9","32","25","7"
"86","0.01","0.3","0.9","0.25","100","random","0.7","15","58","58","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","6","8","6","2"
"86","0.01","0.3","0.9","0.25","100","random","0.7","16","59","59","0"
"89","0.01","0.3","0.9","0.25","100","random","0.7","10","13","13","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","10","57","43","14"
"86","0.01","0.3","0.9","0.25","100","random","0.7","17","63","63","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","7","20","13","7"
"86","0.01","0.3","0.9","0.25","100","random","0.7","18","66","66","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","11","86","64","22"
"86","0.01","0.3","0.9","0.25","100","random","0.7","19","70","70","0"
"87","0.01","0.3","0.9","0.25","100","random","0.7","12","100","75","25"
"86","0.01","0.3","0.9","0.25","100","random","0.7","20","71","71","0"
"88","0.01","0.3","0.9","0.25","100","random","0.7","8","36","27","9"
"86","0.01","0.3","0.9","0.25","100","random","0.7","21","73","71","2"
"89","0.01","0.3","0.9","0.25","100","random","0.7","11","17","17","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","22","79","74","5"
"88","0.01","0.3","0.9","0.25","100","random","0.7","9","59","43","16"
"86","0.01","0.3","0.9","0.25","100","random","0.7","23","82","74","8"
"86","0.01","0.3","0.9","0.25","100","random","0.7","24","86","75","11"
"88","0.01","0.3","0.9","0.25","100","random","0.7","10","84","60","24"
"89","0.01","0.3","0.9","0.25","100","random","0.7","12","19","19","0"
"86","0.01","0.3","0.9","0.25","100","random","0.7","25","90","75","15"
"86","0.01","0.3","0.9","0.25","100","random","0.7","26","97","75","22"
"86","0.01","0.3","0.9","0.25","100","random","0.7","27","100","75","25"
"88","0.01","0.3","0.9","0.25","100","random","0.7","11","96","72","24"
"88","0.01","0.3","0.9","0.25","100","random","0.7","12","98","73","25"
"88","0.01","0.3","0.9","0.25","100","random","0.7","13","99","74","25"
"88","0.01","0.3","0.9","0.25","100","random","0.7","14","100","75","25"
"89","0.01","0.3","0.9","0.25","100","random","0.7","13","30","26","4"
"89","0.01","0.3","0.9","0.25","100","random","0.7","14","47","36","11"
"89","0.01","0.3","0.9","0.25","100","random","0.7","15","75","58","17"
"89","0.01","0.3","0.9","0.25","100","random","0.7","16","91","67","24"
"89","0.01","0.3","0.9","0.25","100","random","0.7","17","99","74","25"
"89","0.01","0.3","0.9","0.25","100","random","0.7","18","100","75","25"
"90","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"90","0.01","0.3","0.9","0.25","100","random","0.7","1","8","5","3"
"90","0.01","0.3","0.9","0.25","100","random","0.7","2","18","12","6"
"91","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"90","0.01","0.3","0.9","0.25","100","random","0.7","3","34","26","8"
"91","0.01","0.3","1","0.25","100","random","0.7","1","0","0","0"
"90","0.01","0.3","0.9","0.25","100","random","0.7","4","60","46","14"
"90","0.01","0.3","0.9","0.25","100","random","0.7","5","81","60","21"
"91","0.01","0.3","1","0.25","100","random","0.7","2","0","0","0"
"90","0.01","0.3","0.9","0.25","100","random","0.7","6","99","74","25"
"90","0.01","0.3","0.9","0.25","100","random","0.7","7","99","74","25"
"90","0.01","0.3","0.9","0.25","100","random","0.7","8","100","75","25"
"91","0.01","0.3","1","0.25","100","random","0.7","3","0","0","0"
"93","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"91","0.01","0.3","1","0.25","100","random","0.7","4","0","0","0"
"93","0.01","0.3","1","0.25","100","random","0.7","1","4","2","2"
"94","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"91","0.01","0.3","1","0.25","100","random","0.7","5","1","1","0"
"92","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"94","0.01","0.3","1","0.25","100","random","0.7","1","3","2","1"
"92","0.01","0.3","1","0.25","100","random","0.7","1","0","0","0"
"93","0.01","0.3","1","0.25","100","random","0.7","2","13","10","3"
"91","0.01","0.3","1","0.25","100","random","0.7","6","2","2","0"
"94","0.01","0.3","1","0.25","100","random","0.7","2","3","2","1"
"92","0.01","0.3","1","0.25","100","random","0.7","2","0","0","0"
"93","0.01","0.3","1","0.25","100","random","0.7","3","27","21","6"
"94","0.01","0.3","1","0.25","100","random","0.7","3","7","5","2"
"92","0.01","0.3","1","0.25","100","random","0.7","3","1","1","0"
"93","0.01","0.3","1","0.25","100","random","0.7","4","39","31","8"
"94","0.01","0.3","1","0.25","100","random","0.7","4","16","13","3"
"92","0.01","0.3","1","0.25","100","random","0.7","4","2","2","0"
"93","0.01","0.3","1","0.25","100","random","0.7","5","63","48","15"
"94","0.01","0.3","1","0.25","100","random","0.7","5","31","26","5"
"93","0.01","0.3","1","0.25","100","random","0.7","6","90","69","21"
"93","0.01","0.3","1","0.25","100","random","0.7","7","97","74","23"
"92","0.01","0.3","1","0.25","100","random","0.7","5","6","6","0"
"93","0.01","0.3","1","0.25","100","random","0.7","8","100","75","25"
"94","0.01","0.3","1","0.25","100","random","0.7","6","62","48","14"
"95","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"92","0.01","0.3","1","0.25","100","random","0.7","6","9","9","0"
"94","0.01","0.3","1","0.25","100","random","0.7","7","85","65","20"
"94","0.01","0.3","1","0.25","100","random","0.7","8","99","74","25"
"94","0.01","0.3","1","0.25","100","random","0.7","9","100","75","25"
"92","0.01","0.3","1","0.25","100","random","0.7","7","13","13","0"
"91","0.01","0.3","1","0.25","100","random","0.7","7","6","6","0"
"95","0.01","0.3","1","0.25","100","random","0.7","1","1","1","0"
"92","0.01","0.3","1","0.25","100","random","0.7","8","17","17","0"
"91","0.01","0.3","1","0.25","100","random","0.7","8","6","6","0"
"95","0.01","0.3","1","0.25","100","random","0.7","2","4","4","0"
"92","0.01","0.3","1","0.25","100","random","0.7","9","23","22","1"
"91","0.01","0.3","1","0.25","100","random","0.7","9","21","15","6"
"92","0.01","0.3","1","0.25","100","random","0.7","10","31","30","1"
"95","0.01","0.3","1","0.25","100","random","0.7","3","6","6","0"
"92","0.01","0.3","1","0.25","100","random","0.7","11","36","34","2"
"91","0.01","0.3","1","0.25","100","random","0.7","10","54","41","13"
"95","0.01","0.3","1","0.25","100","random","0.7","4","10","10","0"
"92","0.01","0.3","1","0.25","100","random","0.7","12","45","42","3"
"91","0.01","0.3","1","0.25","100","random","0.7","11","85","64","21"
"91","0.01","0.3","1","0.25","100","random","0.7","12","100","75","25"
"92","0.01","0.3","1","0.25","100","random","0.7","13","54","51","3"
"95","0.01","0.3","1","0.25","100","random","0.7","5","15","15","0"
"92","0.01","0.3","1","0.25","100","random","0.7","14","62","58","4"
"95","0.01","0.3","1","0.25","100","random","0.7","6","22","22","0"
"92","0.01","0.3","1","0.25","100","random","0.7","15","75","65","10"
"95","0.01","0.3","1","0.25","100","random","0.7","7","26","26","0"
"92","0.01","0.3","1","0.25","100","random","0.7","16","91","72","19"
"92","0.01","0.3","1","0.25","100","random","0.7","17","97","75","22"
"92","0.01","0.3","1","0.25","100","random","0.7","18","100","75","25"
"95","0.01","0.3","1","0.25","100","random","0.7","8","38","36","2"
"81","0.01","0.3","0.9","0.25","100","random","0.7","6","85","66","19"
"97","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"95","0.01","0.3","1","0.25","100","random","0.7","9","66","55","11"
"97","0.01","0.3","1","0.25","100","random","0.7","1","2","1","1"
"97","0.01","0.3","1","0.25","100","random","0.7","2","5","4","1"
"97","0.01","0.3","1","0.25","100","random","0.7","3","8","6","2"
"95","0.01","0.3","1","0.25","100","random","0.7","10","83","66","17"
"95","0.01","0.3","1","0.25","100","random","0.7","11","95","73","22"
"95","0.01","0.3","1","0.25","100","random","0.7","12","99","74","25"
"96","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"98","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"97","0.01","0.3","1","0.25","100","random","0.7","4","20","14","6"
"98","0.01","0.3","1","0.25","100","random","0.7","1","0","0","0"
"97","0.01","0.3","1","0.25","100","random","0.7","5","53","38","15"
"98","0.01","0.3","1","0.25","100","random","0.7","2","0","0","0"
"95","0.01","0.3","1","0.25","100","random","0.7","13","100","75","25"
"99","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"97","0.01","0.3","1","0.25","100","random","0.7","6","87","65","22"
"97","0.01","0.3","1","0.25","100","random","0.7","7","100","75","25"
"98","0.01","0.3","1","0.25","100","random","0.7","3","0","0","0"
"99","0.01","0.3","1","0.25","100","random","0.7","1","1","1","0"
"98","0.01","0.3","1","0.25","100","random","0.7","4","0","0","0"
"96","0.01","0.3","1","0.25","100","random","0.7","1","0","0","0"
"99","0.01","0.3","1","0.25","100","random","0.7","2","1","1","0"
"98","0.01","0.3","1","0.25","100","random","0.7","5","9","4","5"
"96","0.01","0.3","1","0.25","100","random","0.7","2","0","0","0"
"99","0.01","0.3","1","0.25","100","random","0.7","3","3","2","1"
"81","0.01","0.3","0.9","0.25","100","random","0.7","7","100","75","25"
"99","0.01","0.3","1","0.25","100","random","0.7","4","17","12","5"
"98","0.01","0.3","1","0.25","100","random","0.7","6","36","25","11"
"96","0.01","0.3","1","0.25","100","random","0.7","3","0","0","0"
"98","0.01","0.3","1","0.25","100","random","0.7","7","78","60","18"
"99","0.01","0.3","1","0.25","100","random","0.7","5","38","28","10"
"96","0.01","0.3","1","0.25","100","random","0.7","4","0","0","0"
"98","0.01","0.3","1","0.25","100","random","0.7","8","95","74","21"
"98","0.01","0.3","1","0.25","100","random","0.7","9","98","75","23"
"98","0.01","0.3","1","0.25","100","random","0.7","10","100","75","25"
"99","0.01","0.3","1","0.25","100","random","0.7","6","57","44","13"
"96","0.01","0.3","1","0.25","100","random","0.7","5","1","1","0"
"99","0.01","0.3","1","0.25","100","random","0.7","7","79","60","19"
"99","0.01","0.3","1","0.25","100","random","0.7","8","97","73","24"
"99","0.01","0.3","1","0.25","100","random","0.7","9","100","75","25"
"96","0.01","0.3","1","0.25","100","random","0.7","6","4","4","0"
"100","0.01","0.3","1","0.25","100","random","0.7","0","0","0","0"
"96","0.01","0.3","1","0.25","100","random","0.7","7","10","10","0"
"100","0.01","0.3","1","0.25","100","random","0.7","1","3","3","0"
"100","0.01","0.3","1","0.25","100","random","0.7","2","7","5","2"
"96","0.01","0.3","1","0.25","100","random","0.7","8","20","20","0"
"96","0.01","0.3","1","0.25","100","random","0.7","9","27","26","1"
"100","0.01","0.3","1","0.25","100","random","0.7","3","21","15","6"
"96","0.01","0.3","1","0.25","100","random","0.7","10","42","37","5"
"100","0.01","0.3","1","0.25","100","random","0.7","4","41","30","11"
"100","0.01","0.3","1","0.25","100","random","0.7","5","78","58","20"
"96","0.01","0.3","1","0.25","100","random","0.7","11","57","45","12"
"100","0.01","0.3","1","0.25","100","random","0.7","6","100","75","25"
"96","0.01","0.3","1","0.25","100","random","0.7","12","85","65","20"
"96","0.01","0.3","1","0.25","100","random","0.7","13","99","74","25"
"96","0.01","0.3","1","0.25","100","random","0.7","14","100","75","25"
